0
0
9
15
26
14
20
21
21
30
46
50
53
66
51
87
93
106
119
151
161
181
223
269
269
312
338
422
540
535
634
822
892
1057
1204
1418
1585
1868
2248
2505
2969
3460
3906
4548
5274
6128
7219
8243
9640
10983
11949
12662
13957
14679
15756
17640
18551
20022
21259
22748
24170
23772
23223
21753
20531
19353
18839
18799
17975
17855
17316
16977
16517
15641
15909
15441
15081
14728
14475
14138
13624
13331
13081
12760
12215
12193
11908
11572
11315
11030
10898
10564
10512
10044
9939
9727
9313
9229
8958
8709
8500
8347
8183
7959
7902
7483
7161
7408
6980
6891
6633
6654
6324
6292
6089
5928
5793
5799
5584
5456
5249
5273
4961
4824
4836
4787
4560
4503
4315
4426
4180
3986
3945
3856
3855
3774
3674
3626
3597
3368
3299
3279
3158
3071
2985
3060
3205
3564
3935
4190
4640
4843
5100
5291
5723
6043
6081
6563
6686
7088
7527
8079
8409
8644
9317
9644
10188
10786
11270
11793
12402
13042
13771
14360
14989
14610
13849
13149
12088
11342
10644
10573
10214
10043
9869
9618
9196
8878
8682
8754
8191
8052
8008
7761
7581
7358
7192
7043
6836
6793
6603
6315
6309
6002
5916
5859
5750
5581
5428
5094
5136
5080
4918
4784
4674
4477
4345
4323
4213
4005
4062
3952
3965
3715
3673
3651
3581
3458
3372
3242
3287
3081
3142
3148
3440
3790
4492
4805
5194
5680
6136
6550
7224
7976
8503
9332
10031
11095
12067
13157
14514
15589
16881
18600
20184
22064
23292
23789
23263
21988
21519
20731
20469
20143
19736
19691
19705
19435
18942
18372
18145
17729
17278
16902
16636
16230
15875
15682
15370
14854
14616
14177
13801
13601
13296
12957
12651
12486
12048
11825
11690
11628
11245
10891
10586
10496
10212
10104
9927
9595
9231
9098
8861
8827
8591
8349
8103
8158
7835
7627
7415
7334
7308
7003
6841
6810
6654
6455
6284
6178
6169
5818
5881
5731
5525
5566
5319
5165
5123
4887
4839
4787
4568
4578
4283
4197
4161
3922
3939
3833
3765
3588
3560
3379
3369
3329
3282
3173
3066
3152
3382
3722
4126
4558
4897
5306
5718
6210
6769
7254
7875
8446
9343
9838
10690
11877
12894
13785
14939
16394
17693
19294
20792
22065
22193
21405
20501
19687
19071
18547
18370
18190
17656
17462
16897
16715
15921
15739
15127
14844
14463
14188
13669
13440
12577
12782
12220
11793
11709
11355
11031
10675
10455
10116
9985
9645
9442
9156
9027
8645
8411
8299
8004
7974
7842
7917
7928
8081
7701
7793
7759
7650
7861
7735
7638
7802
7730
7647
7584
7524
7605
7469
7605
7491
7458
7507
7300
7324
7301
7136
7007
7007
7038
6897
7057
7038
6902
6842
6804
6777
6682
6633
6506
6638
6461
6512
6594
6526
6425
6585
6471
6556
6509
6321
6379
6266
6355
6346
6298
6249
6348
6412
6304
6203
6264
6282
6201
6248
6190
6269
6092
6236
6218
6106
6033
6006
5960
6040
5869
6054
5849
5965
5979
5813
5834
5685
5675
5759
5726
5602
5601
5525
5589
5593
5370
5408
5340
5350
5306
5407
5175
5315
5195
5325
5304
5298
5120
5227
5225
5115
5063
5101
5046
5009
5056
4927
5007
5043
4992
4920
5038
4873
4905
4866
4678
4673
4798
4674
4790
4656
4653
4692
4695
4602
4535
4488
4497
4455
4395
4534
4276
4263
4116
4283
4214
4110
3979
4029
3990
3932
3886
3918
3862
3810
3788
3749
3787
3687
3561
3590
3517
3605
3524
3455
3431
3334
3333
3266
3243
3300
3194
3207
3087
3265
3767
4692
5618
6381
7411
8195
9470
10577
11977
13547
15624
17294
18827
19336
18442
17210
16243
15705
15143
15183
15012
14930
14689
14437
14238
14023
13874
13696
13766
13409
13386
13164
12829
12861
12447
12387
12374
12238
11789
11941
11507
11463
11165
11009
10936
10745
10696
10371
10200
10206
10020
9700
9536
9622
9411
9039
8930
8972
8806
8655
8397
8402
8131
8048
7923
7828
7685
7498
7289
7191
7162
7247
6908
6890
6623
6535
6464
6307
6062
6006
5921
5850
5700
5611
5605
5310
5473
5191
5146
5096
5010
4895
4720
4810
4688
4590
4434
4392
4358
4162
4126
4110
4100
3887
3888
3721
3605
3703
3498
3511
3510
3361
3274
3264
3176
3037
3083
3149
2968
